source,path,classification,canonical_twin,rationale,evidence_relevance
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_147/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_2040c.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_147/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_148/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_148/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_6bb31.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_148/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_149/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_149/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_1e9bf.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_149/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_150/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_150/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_75bff.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_150/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_151/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_151/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_1edca.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_151/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_152/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_152/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_d3509.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_152/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_153/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_153/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_a6b6b.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_153/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_154/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_154/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_93a3c.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_154/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_155/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_155/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_a0465.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_155/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_156/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_156/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_b8147.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_156/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_157/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_157/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_17394.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_157/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_158/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_158/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_0e96c.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_158/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_159/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_159/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_8798d.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_159/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_160/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_160/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_6052f.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_160/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_161/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_161/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_43951.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_161/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_162/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_162/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_90822.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_162/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_163/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/validate_export_parity.py,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/A3_GAP_MATRIX.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/ACTIVE_FILES.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/AI_ACCOUNT_AND_MODEL_ROUTING.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/AI_RULES.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
UNTRACKED_DIRTY_CHECKOUT,MTC_COMMAND_CENTER/_AI_MEMORY/archive/GLOBAL_HANDOFF_2026-08-01_to_2026-08-15.md,LEGACY,,untracked path has an explicit archive/legacy/retired/old marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/archive/GLOBAL_HANDOFF_pre-2026-08-01.md,LEGACY,,tracked path has an explicit archive/legacy/retired/old marker,UNKNOWN — no reliable evidence role established from path and bytes
UNTRACKED_DIRTY_CHECKOUT,MTC_COMMAND_CENTER/_AI_MEMORY/archive/NEXT_STEPS_2026-08-01_to_2026-08-10.md,LEGACY,,untracked path has an explicit archive/legacy/retired/old marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/archive/NEXT_STEPS_pre-2026-08-01.md,LEGACY,,tracked path has an explicit archive/legacy/retired/old marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/archive/SESSION_LOG_pre-2026-07-06.md,LEGACY,,tracked path has an explicit archive/legacy/retired/old marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/archive/START_HERE_STALE_BANNER_2026-08-12.md,LEGACY,,tracked path has an explicit archive/legacy/retired/old marker,UNKNOWN — no reliable evidence role established from path and bytes
UNTRACKED_DIRTY_CHECKOUT,MTC_COMMAND_CENTER/_AI_MEMORY/archive/START_HERE_STALE_BANNER_2026-08-12.md,DUPLICATE,MTC_COMMAND_CENTER/_AI_MEMORY/archive/START_HERE_STALE_BANNER_2026-08-12.md,Git-normalized bytes match a tracked fixed-point blob,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/CODEX_PICKUP_2026-06-08.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/DECISIONS.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/DEEPSEEK_DISPATCH.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/DO_NOT_TOUCH.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/FORWARD_PAPER_QUEUE.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/GLOBAL_HANDOFF.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/HANDOFF_PROMPT_SP004_PHASE3.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/IMPECCABLE_STRATEGY_DETAIL_PICKUP_2026-06-21.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/LESSONS.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/LIVE_TRADING_GATE.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/MCC_COMPLETION_MASTER_PLAN.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/MCC_READINESS_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/N5_CODABILITY_AUDIT.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/NEXT_STEPS.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/NIGHT_BATCHES.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_PROMPTS/S1_DEEPSEEK_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_PROMPTS/S2_CODEX_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_PROMPTS/S3_ANTIGRAVITY_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_PROMPTS/S4_COPILOT_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_PROMPTS/S5_CODEX_A8_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_PROMPTS/S6_D3B_WORKER_MONITOR_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_PROMPTS/S7_A4_MISSING_METADATA_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_REPORTS/S1_DEEPSEEK_A1_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_REPORTS/S2_CODEX_UI_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_REPORTS/S3_ANTIGRAVITY_BACKEND_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_REPORTS/S4_COPILOT_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_REPORTS/S5_CODEX_A8_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_REPORTS/S6_D3B_WORKER_MONITOR_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PARALLEL_AGENT_REPORTS/S7_A4_MISSING_METADATA_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PHASE_WATCH.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PIPELINE_STATE.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/PROJECT_MEMORY.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/REPO_MAP.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/RESULT_AI_STRATEGY_NAMES_codex.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/RESULT_BATCH023_034_MCC_TAIL_codex.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/RESULT_EXPERT_QUANTLENS_VERDICTS_codex.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/RESULT_FULL_SWEEP_MCC_TAIL_codex.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/_AI_MEMORY/RESULT_MCC_NIGHT_TAIL_D009_codex.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
